# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3945
#@/user_id	ac57c271-be81-4f5d-ad4b-2447d3186ee2
a 	啊	c=8 d=0.181512 t=3945
ying zuo 	硬座	c=1 d=4.94277e-05 t=3945
yong 	永	c=1 d=9.44684e-08 t=3945
yong 	用	c=5 d=2.05504 t=3945
yong lai 	用來	c=1 d=0.339596 t=3945
yong na ge 	用那個	c=1 d=0.084163 t=3945
yong yue fa yan 	踊躍發言	c=1 d=1.32701e-05 t=3945
you 	又	c=1 d=0.00436124 t=3945
you 	尤	c=3 d=2.09298e-08 t=3945
you 	有	c=14 d=1.72559 t=3945
you 	由	c=1 d=0.921865 t=3945
you 	遊	c=2 d=0.000396665 t=3945
you a 	有啊	c=1 d=0.000706632 t=3945
you ba 	又把	c=0 d=0.000460782 t=3945
you bao cun ma 	有保存嗎	c=1 d=5.38219e-07 t=3945
you bei 	又被	c=1 d=4.71388e-06 t=3945
you bian 	右邊	c=3 d=0.357057 t=3945
you de 	有的	c=1 d=0.000207122 t=3945
you de fa yu jian pan 	有的法語鍵盤	c=1 d=0.000724521 t=3945
you fen fou 	有粉否	c=1 d=0.449329 t=3945
you feng xian 	有風險	c=1 d=0.000176005 t=3945
you ji lu 	有記錄	c=1 d=0.000133021 t=3945
you jian 	郵件	c=1 d=9.58962e-08 t=3945
you ku 	優酷	c=1 d=7.19291e-07 t=3945
you le 	有了	c=0 d=2.72625e-06 t=3945
you li 	有理	c=1 d=8.76276e-06 t=3945
you mei you 	有沒有	c=4 d=1.29048 t=3945
you na ge 	由那個	c=1 d=0.0409665 t=3945
you qi ta 	有其他	c=1 d=0.00895987 t=3945
you qian ren 	有錢人	c=1 d=0.0155297 t=3945
you ren 	有人	c=1 d=0.00319921 t=3945
you shang 	右上	c=1 d=1.24973e-05 t=3945
you she me 	有什麼	c=1 d=0.151829 t=3945
you shen me 	有什麼	c=1 d=4.83321e-06 t=3945
you shi 	又是	c=2 d=3.06818e-05 t=3945
you shuo 	又說	c=1 d=6.5727e-05 t=3945
you suo 	有所	c=0 d=1.60495e-08 t=3945
you suo bu jie 	有所不解	c=1 d=1.613e-07 t=3945
you tai ren 	猶太人	c=1 d=2.63974e-08 t=3945
you wo 	有我	c=1 d=1.81834e-05 t=3945
you xia 	右下	c=1 d=1.26861e-05 t=3945
you xie 	有些	c=1 d=0.0477318 t=3945
you xie ka 	有些卡	c=1 d=0.000107825 t=3945
you xie zi 	有些字	c=1 d=0.0424257 t=3945
you yi ge 	有一個	c=1 d=5.81541e-06 t=3945
you yi si 	有意思	c=0 d=0.0410656 t=3945
you you 	又有	c=0 d=0.00420036 t=3945
you you le xin de wen ti 	又有了新的問題	c=1 d=0.0422141 t=3945
you zhi san 	油紙傘	c=1 d=1.57725e-08 t=3945
yu 	庾	c=1 d=1.90236e-07 t=3945
yu 	於	c=5 d=0.000479948 t=3945
yu 	與	c=6 d=0.0305209 t=3945
yu 	語	c=1 d=1 t=3924
yu 	餘	c=1 d=0.00597602 t=3945
yu dao 	遇到	c=1 d=0.00280635 t=3945
yu dao guo de 	遇到過得	c=1 d=0.00509243 t=3945
yu gang 	浴缸	c=1 d=0.00844453 t=3945
yu le 	娛樂	c=1 d=3.70807e-06 t=3945
yu le jie mu 	娛樂節目	c=1 d=5.05567e-06 t=3945
yu qi 	語氣	c=1 d=0.00013845 t=3945
yu shang 	遇上	c=1 d=6.11357e-06 t=3945
yu shi 	浴室	c=3 d=0.0236539 t=3945
yu yan 	語言	c=3 d=0.783205 t=3945
yu zhi 	預知	c=1 d=0.000561443 t=3945
yuan 	原	c=1 d=9.80866e-09 t=3945
yuan 	園	c=1 d=9.66263e-09 t=3945
yuan 	圓	c=1 d=0.000368894 t=3945
yuan lai 	原來	c=0 d=0.0980199 t=3945
yuan lai he 	原來和	c=1 d=0.985112 t=3945
yuan yi 	原意	c=1 d=0.516851 t=3945
yuan yin 	元音	c=1 d=0.00231117 t=3945
yue 	月	c=1 d=1.3606e-05 t=3945
yue 	越	c=4 d=2.1021 t=3945
yue chu 	月初	c=0 d=0.000147367 t=3945
yue guang 	月光	c=1 d=3.30581e-08 t=3945
yue han 	約翰	c=1 d=2.511e-08 t=3945
yue li 	樂理	c=1 d=1.16825e-06 t=3945
yue nan 	越南	c=1 d=0.29671 t=3945
yue nan hua ren 	越南華人	c=1 d=1.60108e-08 t=3945
yue nan ren 	越南人	c=1 d=2.78899e-08 t=3945
yue nan wen 	越南文	c=6 d=4.23222 t=3945
yue nan yu 	越南語	c=5 d=1.85117 t=3945
yue qi 	樂器	c=3 d=4.2072e-08 t=3945
yue qu 	樂曲	c=1 d=6.50841e-07 t=3945
yun 	韻	c=1 d=1.27497e-05 t=3945
yun dong hui 	運動會	c=1 d=1.66184e-05 t=3945
za he 	雜合	c=1 d=6.41261e-09 t=3945
za huo dian 	雜貨店	c=1 d=0.00165327 t=3945
zai 	仔	c=1 d=6.44475e-09 t=3945
zai 	再	c=1 d=1.33044e-06 t=3945
zai 	在	c=16 d=0.191111 t=3945
zai fa guo 	在法國	c=1 d=6.08308e-06 t=3945
zai gong zuo 	在工作	c=1 d=9.23588e-07 t=3945
zai guo nei 	在國內	c=1 d=0.018968 t=3945
zai hou mian 	在後面	c=1 d=1.05964e-05 t=3945
zai jia 	再加	c=0 d=0.00115047 t=3945
zai jia yi 	再加以	c=1 d=0.0115624 t=3945
zai jian 	再見	c=1 d=0.909373 t=3945
zai na li 	在哪裏	c=1 d=6.17606e-08 t=3945
zai nong cun 	在農村	c=1 d=7.52398e-07 t=3945
zai qi ta dian nao 	在其他電腦	c=1 d=0.0800583 t=3945
zai si chuan 	在四川	c=1 d=1.09757e-07 t=3945
zai wai mian 	在外面	c=1 d=4.25428e-05 t=3945
zai wo 	在我	c=1 d=0.00308123 t=3945
zai wo de 	在我的	c=1 d=2.25488e-07 t=3945
zai wo pang bian 	在我旁邊	c=1 d=0.00245409 t=3945
zai wu bi 	在五筆	c=1 d=4.36346e-09 t=3945
zai xiang 	在想	c=1 d=5.06962e-09 t=3945
zai yi qian 	在以前	c=1 d=0.172045 t=3945
zan yang 	讚揚	c=1 d=4.40657e-07 t=3945
zang 	藏	c=1 d=1 t=3911
zao 	早	c=0 d=6.09778e-06 t=3945
zao 	澡	c=1 d=6.15907e-05 t=3945
zao po 	糟粕	c=1 d=2.30638e-08 t=3945
zao shang qi lai 	早上起來	c=1 d=5.94723e-05 t=3945
zao za 	噪雜	c=0 d=1.6169e-07 t=3945
zen me 	怎麼	c=2 d=0.0306669 t=3945
zen me chu li 	怎麼處理	c=1 d=0.0880368 t=3945
zen me hui 	怎麼會	c=1 d=0.00016826 t=3945
zen me rang 	怎麼讓	c=1 d=7.48773e-09 t=3945
zen me zhao dao 	怎麼找到	c=1 d=8.06953e-07 t=3945
zeng jia 	增加	c=1 d=0.621885 t=3945
zha pian 	詐騙	c=0 d=1.78665e-05 t=3945
zhan shi chu 	展示出	c=1 d=5.70025e-06 t=3945
zhan tie 	粘貼	c=1 d=0.000122182 t=3945
zhan xian 	展現	c=2 d=0.0808686 t=3945
zhang 	仗	c=1 d=2.62613e-06 t=3945
zhang 	張	c=7 d=0.000134747 t=3945
zhang de 	長得	c=0 d=7.54217e-07 t=3945
zhang de hao kan 	長得好看	c=1 d=7.57998e-06 t=3945
zhang fu 	丈夫	c=1 d=5.54516e-05 t=3945
zhang hu 	賬戶	c=1 d=0.000208446 t=3945
zhang lian 	長臉	c=1 d=8.67557e-06 t=3945
zhang xian 	彰顯	c=1 d=9.07643e-08 t=3945
zhao 	找	c=4 d=0.000253093 t=3945
zhao 	趙	c=3 d=0.00924467 t=3945
zhao bu dao 	找不到	c=1 d=8.87222e-05 t=3945
zhao bu dao le 	找不到了	c=1 d=0.000259956 t=3945
zhao dao 	找到	c=0 d=1.56902e-06 t=3945
zhao dao le 	找到了	c=2 d=3.33282e-05 t=3945
zhao ge 	找個	c=1 d=0.0985379 t=3945
zhao le 	找了	c=0 d=0.023458 t=3945
zhao le hao jiu 	找了好久	c=1 d=0.235746 t=3945
zhao le hen duo jia 	找了很多家	c=1 d=9.49258e-06 t=3945
zhao pai 	招牌	c=1 d=1.52668e-07 t=3945
zhao pian 	照片	c=6 d=9.80447e-05 t=3945
zhao shui 	找誰	c=1 d=4.87001e-07 t=3945
zhao yi ge 	找一個	c=1 d=0.000154549 t=3945
zhe 	着	c=2 d=0.021068 t=3945
zhe 	者	c=4 d=1.49223e-07 t=3945
zhe 	褶	c=1 d=1.10041e-08 t=3945
zhe 	這	c=2 d=2.39486e-05 t=3945
zhe ben 	這本	c=0 d=0.000186406 t=3945
zhe ben shu shang 	這本書上	c=1 d=0.0018734 t=3945
zhe bian 	這邊	c=2 d=0.000970996 t=3945
zhe dao 	這道	c=0 d=4.93001e-05 t=3945
zhe dao cai 	這道菜	c=1 d=0.000495472 t=3945
zhe ge 	這個	c=7 d=1.95808 t=3945
zhe ge jiao shi 	這個教室	c=1 d=0.00318278 t=3945
zhe ge shi shen me 	這個是什麼	c=1 d=0.090718 t=3945
zhe ge ti 	這個題	c=1 d=0.0010701 t=3945
zhe ge wen jian 	這個文件	c=1 d=0.0780817 t=3945
zhe ge yue chu 	這個月初	c=1 d=0.00148106 t=3945
zhe ge zi 	這個字	c=1 d=0.603681 t=3945
zhe ge zi ti 	這個字題	c=1 d=0.00173804 t=3945
zhe he 	這和	c=1 d=0.0178634 t=3945
zhe ji tian 	這幾天	c=1 d=0.130741 t=3945
zhe li you 	這裏有	c=1 d=0.000636198 t=3945
zhe me 	這麼	c=3 d=0.183308 t=3945
zhe me you 	這麼有	c=1 d=1.84582e-05 t=3945
zhe shi 	這是	c=1 d=6.37954e-07 t=3945
zhe xie 	這些	c=2 d=0.000190721 t=3945
zhe xie nei rong 	這些內容	c=1 d=4.76125e-06 t=3945
zhe yang 	這樣	c=1 d=0.00883913 t=3945
zhe yang de de yu 	這樣的德語	c=1 d=0.00166156 t=3945
zhe yi 	這一	c=0 d=3.12837e-07 t=3945
zhe yi bo 	這一波	c=1 d=3.14405e-06 t=3945
zhe zhang 	這張	c=1 d=5.06876e-07 t=3945
zhe zhong 	這種	c=2 d=2.51495e-07 t=3945
zhen 	真	c=2 d=0.00667777 t=3945
zhen 	針	c=1 d=0.00123708 t=3945
zhen de 	真的	c=3 d=0.831113 t=3945
zhen qi guai 	真奇怪	c=1 d=0.0668703 t=3945
zhen shi 	真實	c=0 d=0.00144798 t=3945
zhen shi 	真是	c=1 d=0.000105163 t=3945
zhen shi de 	真實的	c=1 d=0.0145524 t=3945
zheng 	整	c=1 d=9.75974e-09 t=3945
zheng 	正	c=1 d=0.70822 t=3945
zheng 	箏	c=7 d=4.50806e-06 t=3945
zheng chang 	正常	c=0 d=6.5727e-06 t=3945
zheng chang de 	正常的	c=3 d=0.086077 t=3945
zheng dao 	正道	c=0 d=6.11461e-09 t=3945
zheng jian 	政見	c=3 d=1.65538e-05 t=3945
zheng mian 	正面	c=1 d=4.59749e-06 t=3945
zheng mian ren wu 	正面人物	c=1 d=0.00051312 t=3945
zheng ming 	證明	c=0 d=4.6325e-08 t=3945
zheng tao 	整套	c=1 d=0.00628242 t=3945
zheng zai 	正在	c=2 d=0.00332692 t=3945
zheng zhi 	政治	c=2 d=1.04526e-05 t=3945
zheng zhi 	正直	c=1 d=0.0271874 t=3945
zheng zhi bi hu 	政治庇護	c=1 d=2.11297e-07 t=3945
zheng zhi ren wu 	政治人物	c=1 d=4.06489e-06 t=3945
zheng zhong 	正中	c=1 d=2.01965e-05 t=3945
zhi 	之	c=5 d=3.36644e-05 t=3945
zhi 	值	c=1 d=5.30206e-07 t=3945
zhi 	只	c=2 d=9.08918e-05 t=3945
zhi 	智	c=0 d=0.0150318 t=3945
zhi 	紙	c=1 d=0.574072 t=3945
zhi 	至	c=1 d=0.0107013 t=3945
zhi chuan 	只穿	c=0 d=0.000546167 t=3945
zhi cuo 	知錯	c=0 d=4.27633e-08 t=3945
zhi cuo jiu gai 	知錯就該	c=1 d=4.29777e-07 t=3945
zhi dao 	知道	c=0 d=1.82305e-07 t=3945
zhi de 	值得	c=1 d=4.38459e-07 t=3945
zhi fa 	指法	c=1 d=0.869358 t=3945
zhi fu bao 	支付寶	c=1 d=5.17027e-05 t=3945
zhi hou 	之後	c=4 d=0.121933 t=3945
zhi jia 	指甲	c=1 d=7.52526e-09 t=3945
zhi jie 	直接	c=5 d=0.374453 t=3945
zhi jue 	直覺	c=0 d=0.000279479 t=3945
zhi lei 	之類	c=0 d=4.13853e-05 t=3945
zhi lei ke yi 	之類可以	c=1 d=0.000415927 t=3945
zhi liang 	質量	c=1 d=8.63377e-08 t=3945
zhi piao 	支票	c=0 d=5.71404e-06 t=3945
zhi piao shang 	支票上	c=1 d=5.74268e-05 t=3945
zhi qian 	之前	c=4 d=0.00506352 t=3945
zhi shi 	只是	c=2 d=0.558663 t=3945
zhi xia 	之下	c=1 d=6.77287e-05 t=3945
zhi xia 	直下	c=1 d=4.13994e-08 t=3945
zhi yao 	只要	c=0 d=2.00439e-05 t=3945
zhi yi 	直譯	c=2 d=0.880964 t=3945
zhi you 	只有	c=2 d=0.000895625 t=3945
zhong 	中	c=4 d=0.0141226 t=3945
zhong 	種	c=1 d=0.0702988 t=3945
zhong can guan 	中餐館	c=3 d=0.00184313 t=3945
zhong de 	中的	c=1 d=0.00711891 t=3945
zhong dong 	中東	c=1 d=0.053397 t=3945
zhong duo 	衆多	c=0 d=0.0017953 t=3945
zhong duo de 	衆多的	c=1 d=0.018043 t=3945
zhong gong 	中共	c=2 d=0.00242388 t=3945
zhong guo 	中國	c=15 d=0.314873 t=3945
zhong guo feng 	中國風	c=1 d=0.0142642 t=3945
zhong guo nong cun 	中國農村	c=1 d=0.0153752 t=3945
zhong guo ren 	中國人	c=2 d=0.188524 t=3945
zhong hua 	中華	c=1 d=5.88906e-07 t=3945
zhong ji 	中計	c=2 d=8.40452e-07 t=3945
zhong kui 	鍾馗	c=1 d=0.138761 t=3945
zhong shi 	中式	c=4 d=0.0624017 t=3945
zhong wen 	中文	c=10 d=2.85647 t=3945
zhong yi 	中醫	c=3 d=5.62882e-08 t=3945
zhong yu 	終於	c=1 d=0.000435687 t=3945
zhong yu dao le 	終於到了	c=1 d=2.71265e-05 t=3945
zhong yu you le 	終於有了	c=1 d=2.73991e-05 t=3945
zhong yu zai 	終於在	c=2 d=0.00817518 t=3945
zhou 	州	c=1 d=2.30599e-06 t=3945
zhou wu 	週五	c=1 d=0.000127168 t=3945
zhu 	珠	c=1 d=6.12939e-07 t=3945
zhu 	祝	c=3 d=0.0464212 t=3945
zhu ce 	註冊	c=1 d=0.852152 t=3945
zhu ce de shi hou 	註冊的時候	c=1 d=9.75642e-05 t=3945
zhu ce ma 	註冊碼	c=1 d=0.847894 t=3945
zhu de 	住的	c=0 d=4.21195e-06 t=3945
zhu kai 	煮開	c=0 d=4.12995e-10 t=3945
zhu mu lang ma 	珠穆朗瑪	c=1 d=2.04523e-06 t=3945
zhu shang 	住上	c=1 d=0.000466618 t=3945
zhu shou 	助手	c=2 d=0.00189615 t=3945
zhu su 	住宿	c=1 d=0.000284437 t=3945
zhu su fei 	住宿費	c=1 d=0.000352662 t=3945
zhu ti 	主題	c=1 d=9.73454e-08 t=3945
zhu wei 	諸位	c=1 d=8.35697e-07 t=3945
zhu wen 	豬瘟	c=1 d=0.0526021 t=3945
zhu zai 	住在	c=0 d=5.34243e-09 t=3945
zhu zi 	主子	c=0 d=3.47471e-07 t=3945
zhu zi le 	主子了	c=1 d=3.49213e-06 t=3945
zhua 	爪	c=1 d=0.0378169 t=3945
zhua 	爫	c=1 d=0.0376283 t=3945
zhua 	髽	c=1 d=0.0380064 t=3945
zhuan 	賺	c=1 d=3.17564e-06 t=3945
zhuan 	轉	c=3 d=0.000464009 t=3945
zhuan diao 	轉調	c=1 d=6.70662e-07 t=3945
zhuan ji 	轉機	c=1 d=0.136014 t=3945
zhuan kuan de hua 	轉款的話	c=1 d=0.000212834 t=3945
zhuan le 	轉了	c=1 d=9.61117e-05 t=3945
zhuan xie 	轉寫	c=1 d=2.88088e-07 t=3945
zhuan xue 	轉學	c=1 d=2.92392e-05 t=3945
zhuan ye 	專業	c=2 d=1.7905e-06 t=3945
zhuan zhe 	轉折	c=1 d=0.000139842 t=3945
zhun bei 	準備	c=1 d=6.18994e-05 t=3945
zhun bei hao de 	準備好的	c=1 d=0.000163287 t=3945
zi 	子	c=3 d=0.109158 t=3945
zi 	字	c=16 d=4.41937 t=3945
zi 	梓	c=1 d=0.00447164 t=3945
zi ding yi 	自定義	c=2 d=0.0308099 t=3945
zi dong 	自動	c=1 d=0.000125903 t=3945
zi fu 	字符	c=2 d=0.0817307 t=3945
zi ji 	自己	c=6 d=0.143502 t=3945
zi mu 	字幕	c=1 d=7.16016e-07 t=3945
zi mu 	字母	c=2 d=0.00252565 t=3945
zi pang 	字旁	c=1 d=0.364219 t=3945
zi ran er ran 	自然而然	c=1 d=0.0026189 t=3945
zi ti 	字體	c=3 d=0.0989699 t=3945
zi ti bao 	字體包	c=1 d=0.0875977 t=3945
zi xi shi 	自習室	c=3 d=0.0041294 t=3945
zi xing 	字型	c=1 d=2.48646e-06 t=3945
zi xing che 	自行車	c=1 d=6.84094e-05 t=3945
zi xing ma 	字型碼	c=1 d=8.78693e-09 t=3945
zi yan 	字眼	c=0 d=0.0055299 t=3945
zi yan le 	字眼了	c=1 d=0.0555762 t=3945
zi you 	自由	c=1 d=3.84943e-05 t=3945
zong 	總	c=0 d=3.38834e-05 t=3945
zong he zheng 	綜合徵	c=1 d=0.0539337 t=3945
zong hua fei 	總花費	c=1 d=0.000340532 t=3945
zong jia 	總價	c=1 d=0.000350903 t=3945
zong jiao 	宗教	c=1 d=2.3469e-07 t=3945
zong jie 	總結	c=1 d=0.00469891 t=3945
zong jie wan le 	總結完了	c=1 d=0.00404611 t=3945
zong shi 	總是	c=1 d=2.06614e-08 t=3945
zong tong 	總統	c=1 d=3.59848e-06 t=3945
zou 	走	c=0 d=7.15582e-06 t=3945
zou le 	走了	c=0 d=2.89483e-06 t=3945
zou lu 	走路	c=1 d=0.00802655 t=3945
zou yi zou 	走一走	c=1 d=7.19168e-05 t=3945
zu 	租	c=2 d=4.47707e-05 t=3945
zu cheng 	組成	c=0 d=0.00411719 t=3945
zu cheng de 	組成的	c=1 d=0.0413782 t=3945
zu fang 	租房	c=2 d=0.0988303 t=3945
zu he 	組合	c=2 d=0.00253024 t=3945
zu jin 	租金	c=0 d=4.6325e-08 t=3945
zu jin zheng ming 	租金證明	c=1 d=4.65572e-07 t=3945
zu zu 	足足	c=0 d=0.000103848 t=3945
zui 	最	c=1 d=0.000374024 t=3945
zui 	罪	c=1 d=1.59695e-07 t=3945
zui 	醉	c=2 d=0.00472461 t=3945
zui duo 	最多	c=1 d=1.42003e-08 t=3945
zui gan ga 	最尷尬	c=1 d=0.00304273 t=3945
zui gu lao de yu yan 	最古老的語言	c=1 d=0.000378233 t=3945
zui hao 	最好	c=1 d=2.12906e-08 t=3945
zui jia 	最佳	c=1 d=5.99251e-06 t=3945
zui jin 	最近	c=1 d=0.000149233 t=3945
zui zhong yao de 	最重要的	c=1 d=0.00225411 t=3945
zuo 	坐	c=3 d=0.0124994 t=3945
zuo bian 	左邊	c=2 d=0.751974 t=3945
zuo dao 	做到	c=0 d=1.62108e-08 t=3945
zuo de 	做的	c=1 d=1.18285e-05 t=3945
zuo le 	做了	c=0 d=3.44904e-08 t=3945
zuo le na me duo nian de 	做了那麼多年的	c=1 d=3.46633e-07 t=3945
zuo tian 	昨天	c=1 d=0.00377257 t=3945
zuo wei 	作爲	c=0 d=3.49213e-07 t=3945
zuo wei yi ge da lu ren 	作爲一個大陸人	c=1 d=3.50963e-06 t=3945
zuo you 	左右	c=1 d=0.0137736 t=3945
zuo zhuan 	左轉	c=1 d=7.5227e-05 t=3945
